property_id,city,locality,locality_tier,area_type,total_sqft,bhk,bath,balcony,age_years,distance_to_center_km,furnishing,facing,parking_spaces,rera_approved,nearby_schools,nearby_hospitals,price
P01554,Hyderabad,Hyderabad-Emerging-6,Emerging,Super built-up Area,1490.2,3,2,3,18,14.04,Fully Furnished,North-East,2,1,3,1,3699000.0
P01555,Bengaluru,Bengaluru-Emerging-2,Emerging,Plot Area,2271.7,4,3,4,22,25.89,Semi-Furnished,South-East,0,0,2,3,5678000.0
P01556,Chennai,Chennai-Mid-3,Mid,Super built-up Area,1335.9,3,2,3,11,14.04,Semi-Furnished,West,2,1,5,1,6527000.0
P01557,Mumbai,Mumbai-Emerging-6,Emerging,Built-up Area,861.2,2,3,1,13,26.08,Semi-Furnished,West,0,0,1,3,5937000.0
P01558,Mumbai,Mumbai-Emerging-2,Emerging,Carpet Area,1933.4,4,5,0,13,26.62,Unfurnished,South,1,1,5,0,14371000.0
P01559,Mumbai,Mumbai-Mid-6,Mid,Built-up Area,1115.5,2,3,0,10,10.33,Unfurnished,North,0,0,3,3,14467000.0
P01560,Bengaluru,Bengaluru-Premium-5,Premium,Built-up Area,954.3,2,1,2,14,3.22,Unfurnished,North,2,1,5,0,10476000.0
P01561,Pune,Pune-Mid-1,Mid,Super built-up Area,1753.1,3,4,2,24,13.26,Unfurnished,North,2,1,4,1,8419000.0
P01562,Chennai,Chennai-Premium-8,Premium,Super built-up Area,651.5,1,1,1,15,4.33,Unfurnished,West,0,1,0,0,5021000.0
P01563,Hyderabad,Hyderabad-Premium-6,Premium,Built-up Area,1055.4,2,1,0,21,1.19,Unfurnished,North-East,0,1,1,0,8697000.0
P01564,Bengaluru,Bengaluru-Mid-4,Mid,Super built-up Area,2556.3,5,4,0,22,6.38,Unfurnished,West,0,1,2,0,12409000.0
P01565,Chennai,Chennai-Mid-8,Mid,Built-up Area,1559.3,2,2,1,7,8.4,Semi-Furnished,South-East,1,1,5,3,7794000.0
P01566,Mumbai,Mumbai-Emerging-4,Emerging,Super built-up Area,924.3,2,2,0,24,20.16,Semi-Furnished,East,1,1,2,0,5270000.0
P01567,Mumbai,Mumbai-Emerging-8,Emerging,Carpet Area,1904.1,3,4,1,4,20.59,Fully Furnished,North,1,1,4,1,17289000.0
P01568,Chennai,Chennai-Emerging-5,Emerging,Built-up Area,989.5,2,1,0,6,12.34,Unfurnished,West,0,1,1,3,3863000.0
P01569,Bengaluru,Bengaluru-Mid-7,Mid,Carpet Area,661.5,2,2,0,6,13.14,Unfurnished,West,0,1,2,0,4300000.0
P01570,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,2160.4,4,5,1,15,6.19,Semi-Furnished,South-East,1,0,3,2,13492000.0
P01571,Pune,Pune-Emerging-8,Emerging,Built-up Area,2302.2,3,2,1,8,17.3,Fully Furnished,North,1,0,4,3,5746000.0
P01572,Pune,Pune-Emerging-4,Emerging,Super built-up Area,1520.2,3,2,3,17,25.43,Semi-Furnished,South-East,0,0,5,2,3161000.0
P01573,Bengaluru,Bengaluru-Emerging-1,Emerging,Built-up Area,2072.5,3,2,0,24,22.77,Fully Furnished,South-East,2,1,0,2,4931000.0
P01574,Chennai,Chennai-Emerging-8,Emerging,Built-up Area,543.6,1,1,0,6,21.77,Unfurnished,South,1,1,5,0,1684000.0
P01575,Pune,Pune-Emerging-1,Emerging,Carpet Area,1063.1,2,3,1,21,26.98,Unfurnished,South,2,1,2,2,2253000.0
P01576,Bengaluru,Bengaluru-Emerging-6,Emerging,Super built-up Area,1843.6,4,4,1,18,12.02,Semi-Furnished,North,0,1,0,0,5957000.0
P01577,Delhi,Delhi-Mid-6,Mid,Built-up Area,1053.9,2,1,2,18,14.46,Unfurnished,North-East,0,1,2,3,8661000.0
P01578,Mumbai,Mumbai-Premium-2,Premium,Super built-up Area,1723.5,3,4,2,0,5.49,Semi-Furnished,South-East,0,1,2,2,42491000.0
P01579,Delhi,Delhi-Premium-2,Premium,Super built-up Area,572.7,1,1,1,8,0.56,Fully Furnished,North,0,1,4,0,10562000.0
P01580,Mumbai,Mumbai-Mid-7,Mid,Carpet Area,1539.2,3,4,0,17,6.86,Semi-Furnished,South-East,2,1,0,0,24536000.0
P01581,Pune,Pune-Mid-3,Mid,Built-up Area,1471.0,3,2,1,8,6.77,Fully Furnished,North-East,2,1,0,3,9460000.0
P01582,Mumbai,Mumbai-Mid-5,Mid,Super built-up Area,1127.6,2,1,1,15,9.45,Unfurnished,West,2,1,2,0,16475000.0
P01583,Hyderabad,Hyderabad-Emerging-3,Emerging,Carpet Area,2053.6,3,2,2,22,22.51,Unfurnished,North-East,0,1,1,2,5132000.0
P01584,Hyderabad,Hyderabad-Emerging-8,Emerging,Built-up Area,1552.7,3,4,2,4,19.99,Unfurnished,North-East,0,1,5,0,4765000.0
P01585,Hyderabad,Hyderabad-Mid-8,Mid,Carpet Area,2138.7,4,3,3,20,10.26,Unfurnished,South,2,1,0,0,11156000.0
P01586,Pune,Pune-Premium-7,Premium,Built-up Area,1507.5,3,2,1,1,4.96,Unfurnished,North-East,2,1,3,0,16819000.0
P01587,Bengaluru,Bengaluru-Emerging-4,Emerging,Carpet Area,1252.7,2,1,2,12,22.3,Unfurnished,North-East,2,1,5,1,4711000.0
P01588,Pune,Pune-Emerging-5,Emerging,Carpet Area,1058.5,2,2,1,3,25.86,Semi-Furnished,North,2,1,2,2,3691000.0
P01589,Chennai,Chennai-Mid-5,Mid,Built-up Area,1258.0,2,3,0,18,6.18,Fully Furnished,North,0,0,5,2,6584000.0
P01590,Bengaluru,Bengaluru-Emerging-8,Emerging,Carpet Area,1746.1,3,3,1,16,25.96,Unfurnished,North,2,1,4,2,4683000.0
P01591,Mumbai,Mumbai-Premium-8,Premium,Super built-up Area,1491.8,3,2,1,8,3.59,Unfurnished,North,1,1,5,1,40963000.0
P01592,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,2427.6,4,4,1,8,9.71,Unfurnished,East,1,1,5,0,13352000.0
P01593,Pune,Pune-Mid-7,Mid,Super built-up Area,2025.7,4,3,3,18,12.2,Unfurnished,North,1,1,3,2,9909000.0
P01594,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,1630.2,3,2,1,7,9.33,Fully Furnished,West,0,1,4,3,11133000.0
P01595,Hyderabad,Hyderabad-Premium-2,Premium,Plot Area,573.6,1,1,0,1,4.71,Fully Furnished,South,1,0,0,1,6344000.0
P01596,Delhi,Delhi-Emerging-7,Emerging,Super built-up Area,1786.3,3,3,1,21,12.75,Fully Furnished,South,1,0,4,1,8094000.0
P01597,Hyderabad,Hyderabad-Mid-2,Mid,Built-up Area,1825.1,4,5,1,5,5.03,Fully Furnished,North,0,1,1,0,11408000.0
P01598,Delhi,Delhi-Mid-8,Mid,Carpet Area,1853.6,3,4,0,2,13.07,Semi-Furnished,North-East,0,1,4,1,15215000.0
P01599,Bengaluru,Bengaluru-Emerging-2,Emerging,Built-up Area,1778.4,3,3,1,15,26.39,Fully Furnished,North-East,1,1,4,0,4950000.0
P01600,Chennai,Chennai-Emerging-5,Emerging,Plot Area,1925.5,3,4,3,13,27.81,Semi-Furnished,South-East,1,1,4,2,5796000.0
P01601,Chennai,Chennai-Premium-2,Premium,Carpet Area,1624.3,3,2,1,4,4.44,Fully Furnished,North,1,0,4,1,16452000.0
P01602,Hyderabad,Hyderabad-Mid-2,Mid,Carpet Area,1094.5,2,3,0,24,11.43,Semi-Furnished,North-East,2,1,4,0,4105000.0
P01603,Pune,Pune-Emerging-2,Emerging,Built-up Area,1652.2,3,2,3,8,23.1,Fully Furnished,West,0,0,2,2,4407000.0
P01604,Delhi,Delhi-Mid-3,Mid,Plot Area,1560.7,3,4,3,16,12.58,Semi-Furnished,North,0,1,2,2,13611000.0
P01605,Delhi,Delhi-Mid-8,Mid,Super built-up Area,2739.9,5,4,2,13,11.15,Unfurnished,South-East,2,1,1,1,21153000.0
P01606,Hyderabad,Hyderabad-Premium-4,Premium,Carpet Area,1237.3,2,2,1,11,0.02,Fully Furnished,South-East,2,0,4,0,12322000.0
P01607,Delhi,Delhi-Emerging-5,Emerging,Built-up Area,1284.8,3,2,0,4,12.45,Unfurnished,North-East,0,0,2,2,8416000.0
P01608,Delhi,Delhi-Emerging-6,Emerging,Plot Area,1622.9,3,3,1,23,15.29,Unfurnished,North,1,1,4,1,8660000.0
P01609,Hyderabad,Hyderabad-Emerging-7,Emerging,Plot Area,1914.3,3,3,0,0,21.23,Unfurnished,South-East,0,1,2,1,4955000.0
P01610,Mumbai,Mumbai-Mid-4,Mid,Built-up Area,1117.3,2,1,0,23,10.43,Semi-Furnished,North,1,0,1,3,13850000.0
P01611,Mumbai,Mumbai-Mid-4,Mid,Built-up Area,2646.9,5,6,4,4,7.29,Unfurnished,South,2,1,3,3,41133000.0
P01612,Chennai,Chennai-Premium-7,Premium,Plot Area,1136.1,2,3,2,10,4.85,Fully Furnished,North-East,1,0,5,1,9546000.0
P01613,Chennai,Chennai-Mid-5,Mid,Built-up Area,1081.1,2,3,0,15,8.54,Semi-Furnished,North-East,2,1,3,1,5509000.0
P01614,Pune,Pune-Mid-2,Mid,Plot Area,1916.2,4,3,0,2,12.08,Unfurnished,South,2,1,4,2,11703000.0
P01615,Hyderabad,Hyderabad-Premium-1,Premium,Plot Area,1993.3,4,3,0,3,4.44,Unfurnished,West,0,1,1,2,22311000.0
P01616,Mumbai,Mumbai-Premium-8,Premium,Built-up Area,1160.7,2,3,1,3,1.6,Semi-Furnished,South,0,1,5,3,32972000.0
P01617,Pune,Pune-Premium-5,Premium,Carpet Area,2870.8,4,5,0,9,1.08,Semi-Furnished,North,0,1,2,0,29791000.0
P01618,Pune,Pune-Mid-3,Mid,Plot Area,1529.5,3,4,3,16,9.47,Unfurnished,East,2,1,4,1,7239000.0
P01619,Hyderabad,Hyderabad-Premium-4,Premium,Built-up Area,1805.6,3,4,2,17,4.5,Semi-Furnished,East,1,1,5,3,17275000.0
P01620,Bengaluru,Bengaluru-Mid-8,Mid,Super built-up Area,1915.7,3,4,1,12,10.09,Semi-Furnished,North,0,1,0,0,10767000.0
P01621,Hyderabad,Hyderabad-Emerging-1,Emerging,Built-up Area,528.2,1,1,0,13,23.56,Fully Furnished,South-East,0,1,4,0,1528000.0
P01622,Mumbai,Mumbai-Emerging-1,Emerging,Plot Area,1865.4,3,2,0,19,17.61,Unfurnished,East,2,0,0,1,17712000.0
P01623,Delhi,Delhi-Emerging-4,Emerging,Plot Area,1580.6,3,4,3,4,14.91,Semi-Furnished,South,0,1,0,1,9720000.0
P01624,Bengaluru,Bengaluru-Mid-8,Mid,Super built-up Area,1606.9,3,3,1,20,12.9,Fully Furnished,South,0,0,2,0,8510000.0
P01625,Mumbai,Mumbai-Mid-1,Mid,Plot Area,1047.3,2,2,2,0,11.79,Fully Furnished,North-East,1,1,3,1,18741000.0
P01626,Mumbai,Mumbai-Mid-4,Mid,Carpet Area,1059.0,2,3,2,4,8.38,Fully Furnished,South,0,1,3,1,21754000.0
P01627,Bengaluru,Bengaluru-Mid-6,Mid,Carpet Area,1722.8,3,4,2,4,13.15,Unfurnished,West,0,0,2,1,10397000.0
P01628,Mumbai,Mumbai-Emerging-4,Emerging,Super built-up Area,805.1,2,3,1,18,13.04,Semi-Furnished,West,0,1,3,2,6952000.0
P01629,Pune,Pune-Mid-4,Mid,Super built-up Area,965.3,2,2,1,4,7.23,Unfurnished,East,1,1,2,1,5517000.0
P01630,Pune,Pune-Mid-3,Mid,Plot Area,1849.6,3,2,3,8,5.66,Unfurnished,South-East,0,0,1,0,12655000.0
P01631,Mumbai,Mumbai-Mid-7,Mid,Built-up Area,2082.1,3,3,2,10,10.35,Semi-Furnished,West,1,1,4,1,25870000.0
P01632,Chennai,Chennai-Premium-3,Premium,Super built-up Area,1448.7,3,3,0,17,3.42,Unfurnished,South,1,1,0,3,12227000.0
P01633,Chennai,Chennai-Emerging-7,Emerging,Plot Area,2146.9,4,5,2,20,15.18,Semi-Furnished,South,0,1,2,0,5296000.0
P01634,Chennai,Chennai-Mid-3,Mid,Super built-up Area,1507.3,3,4,1,7,9.05,Fully Furnished,North,1,1,5,1,8575000.0
P01635,Pune,Pune-Premium-1,Premium,Carpet Area,2278.6,4,5,3,5,5.38,Unfurnished,North,1,1,4,1,20058000.0
P01636,Pune,Pune-Premium-7,Premium,Built-up Area,1597.0,3,4,3,13,4.35,Unfurnished,North,0,1,0,3,16306000.0
P01637,Pune,Pune-Mid-7,Mid,Carpet Area,1717.9,3,2,0,21,12.23,Unfurnished,North-East,1,1,0,1,7471000.0
P01638,Pune,Pune-Mid-7,Mid,Super built-up Area,1577.0,3,3,1,24,12.46,Fully Furnished,North,2,1,5,0,7273000.0
P01639,Mumbai,Mumbai-Premium-5,Premium,Super built-up Area,2784.0,5,4,2,17,2.94,Semi-Furnished,South,2,1,3,1,56294000.0
P01640,Delhi,Delhi-Mid-7,Mid,Built-up Area,1505.6,2,3,2,11,10.86,Unfurnished,West,2,1,0,2,13012000.0
P01641,Delhi,Delhi-Emerging-7,Emerging,Carpet Area,1095.3,2,1,1,24,27.07,Unfurnished,South,2,0,2,3,4053000.0
P01642,Delhi,Delhi-Premium-4,Premium,Super built-up Area,1833.7,3,2,0,21,2.27,Semi-Furnished,North,0,1,3,1,30622000.0
P01643,Chennai,Chennai-Mid-1,Mid,Plot Area,1236.9,2,2,0,2,8.64,Semi-Furnished,East,2,1,3,2,6221000.0
P01644,Pune,Pune-Premium-1,Premium,Plot Area,592.4,1,1,0,0,1.98,Fully Furnished,North-East,0,1,5,0,5916000.0
P01645,Mumbai,Mumbai-Mid-8,Mid,Built-up Area,640.6,1,1,0,15,9.15,Fully Furnished,South-East,2,1,2,2,8155000.0
P01646,Pune,Pune-Mid-5,Mid,Plot Area,2205.4,3,4,0,11,10.92,Fully Furnished,South,0,1,0,3,11543000.0
P01647,Pune,Pune-Mid-6,Mid,Carpet Area,1031.3,2,1,2,14,13.62,Unfurnished,North,0,1,2,1,4423000.0
P01648,Chennai,Chennai-Mid-4,Mid,Super built-up Area,972.9,2,2,2,17,12.47,Semi-Furnished,West,1,1,1,3,3792000.0
P01649,Bengaluru,Bengaluru-Mid-1,Mid,Built-up Area,2157.4,4,3,1,3,13.58,Unfurnished,West,2,1,2,3,14443000.0
P01650,Hyderabad,Hyderabad-Mid-4,Mid,Built-up Area,1605.2,2,2,0,19,7.19,Semi-Furnished,North-East,2,1,3,2,7809000.0
P01651,Hyderabad,Hyderabad-Mid-7,Mid,Built-up Area,1525.3,3,4,3,2,11.12,Unfurnished,East,2,1,1,3,9488000.0
P01652,Bengaluru,Bengaluru-Mid-8,Mid,Super built-up Area,1215.6,2,2,2,15,7.36,Fully Furnished,North-East,0,1,3,2,6617000.0
P01653,Hyderabad,Hyderabad-Mid-8,Mid,Carpet Area,1645.8,3,3,2,20,11.37,Semi-Furnished,East,2,1,4,3,8867000.0
P01654,Mumbai,Mumbai-Emerging-7,Emerging,Super built-up Area,979.9,2,3,2,13,21.91,Unfurnished,East,2,0,4,1,6762000.0
P01655,Delhi,Delhi-Mid-7,Mid,Plot Area,1206.3,2,3,0,10,10.4,Unfurnished,North-East,2,0,0,3,10692000.0
P01656,Hyderabad,Hyderabad-Premium-5,Premium,Plot Area,2492.1,4,3,1,2,2.5,Unfurnished,South,0,1,0,0,26479000.0
P01657,Pune,Pune-Premium-2,Premium,Super built-up Area,1045.2,2,2,1,8,4.56,Semi-Furnished,South,2,1,3,3,9560000.0
P01658,Bengaluru,Bengaluru-Premium-3,Premium,Carpet Area,1113.2,2,1,1,13,3.03,Unfurnished,South-East,1,0,3,1,10011000.0
P01659,Hyderabad,Hyderabad-Mid-3,Mid,Super built-up Area,1017.7,2,3,0,1,10.85,Fully Furnished,South,0,1,4,3,5936000.0
P01660,Pune,Pune-Emerging-2,Emerging,Carpet Area,1573.1,3,2,1,18,12.92,Semi-Furnished,West,0,1,1,2,5444000.0
P01661,Delhi,Delhi-Emerging-1,Emerging,Plot Area,968.0,2,3,0,0,14.2,Fully Furnished,East,0,1,5,2,5210000.0
P01662,Delhi,Delhi-Mid-5,Mid,Plot Area,957.3,2,1,2,17,13.29,Fully Furnished,North,0,1,1,1,9321000.0
P01663,Bengaluru,Bengaluru-Mid-4,Mid,Built-up Area,1497.1,3,4,1,8,12.02,Unfurnished,North-East,0,0,4,0,9657000.0
P01664,Pune,Pune-Mid-6,Mid,Carpet Area,927.8,2,3,0,18,5.2,Unfurnished,North,1,1,3,1,4700000.0
P01665,Pune,Pune-Emerging-3,Emerging,Plot Area,671.3,1,1,0,19,18.21,Fully Furnished,North-East,1,1,0,1,1924000.0
P01666,Hyderabad,Hyderabad-Premium-7,Premium,Super built-up Area,476.5,1,1,1,4,0.05,Fully Furnished,North,0,1,1,0,5194000.0
P01667,Mumbai,Mumbai-Premium-4,Premium,Plot Area,1478.5,3,2,2,14,0.79,Semi-Furnished,North-East,1,1,4,1,30881000.0
P01668,Bengaluru,Bengaluru-Mid-8,Mid,Plot Area,1052.6,2,3,1,19,11.03,Unfurnished,South,2,1,1,1,5634000.0
P01669,Hyderabad,Hyderabad-Emerging-4,Emerging,Built-up Area,978.7,2,3,2,22,23.61,Semi-Furnished,South,2,1,3,2,1999000.0
P01670,Bengaluru,Bengaluru-Mid-2,Mid,Super built-up Area,2562.1,5,6,1,16,7.01,Unfurnished,North,2,0,4,1,12614000.0
P01671,Chennai,Chennai-Mid-4,Mid,Carpet Area,881.4,2,1,0,13,8.02,Unfurnished,South,0,1,5,1,3606000.0
P01672,Mumbai,Mumbai-Mid-4,Mid,Carpet Area,963.4,2,3,1,17,12.75,Semi-Furnished,North,2,0,1,2,14023000.0
P01673,Chennai,Chennai-Premium-4,Premium,Built-up Area,636.5,1,1,0,5,3.59,Unfurnished,South,1,0,2,1,6139000.0
P01674,Delhi,Delhi-Mid-7,Mid,Built-up Area,1330.3,3,2,3,15,12.57,Unfurnished,West,0,0,3,2,12860000.0
P01675,Delhi,Delhi-Mid-8,Mid,Super built-up Area,1439.9,3,2,2,5,11.81,Unfurnished,West,2,1,4,1,15982000.0
P01676,Mumbai,Mumbai-Emerging-5,Emerging,Built-up Area,1415.2,3,3,1,24,25.11,Fully Furnished,East,0,1,2,1,8131000.0
P01677,Chennai,Chennai-Premium-1,Premium,Super built-up Area,2911.0,5,6,4,19,5.02,Unfurnished,North,1,1,3,1,19473000.0
P01678,Delhi,Delhi-Mid-3,Mid,Super built-up Area,533.5,1,1,1,22,9.03,Unfurnished,South-East,1,0,4,0,4379000.0
P01679,Hyderabad,Hyderabad-Mid-5,Mid,Plot Area,2428.0,4,3,3,8,7.92,Unfurnished,South,0,1,5,3,14472000.0
P01680,Delhi,Delhi-Premium-8,Premium,Built-up Area,2036.0,4,5,3,15,5.27,Unfurnished,North,0,1,2,2,32572000.0
P01681,Pune,Pune-Emerging-4,Emerging,Built-up Area,717.5,1,2,0,4,23.48,Unfurnished,South-East,2,1,2,2,2839000.0
P01682,Hyderabad,Hyderabad-Emerging-5,Emerging,Built-up Area,753.8,1,2,0,3,18.42,Unfurnished,North,0,1,4,2,2377000.0
P01683,Pune,Pune-Mid-7,Mid,Built-up Area,1475.5,3,3,1,18,10.85,Semi-Furnished,North-East,1,1,3,2,9457000.0
P01684,Mumbai,Mumbai-Emerging-6,Emerging,Plot Area,1647.8,3,4,0,3,27.53,Semi-Furnished,North-East,0,1,1,0,14978000.0
P01685,Pune,Pune-Premium-8,Premium,Carpet Area,1667.3,3,4,0,14,1.99,Unfurnished,East,2,1,5,0,14695000.0
P01686,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,1459.7,3,3,1,20,7.51,Unfurnished,East,2,1,5,0,7074000.0
P01687,Pune,Pune-Emerging-7,Emerging,Built-up Area,1712.5,3,2,3,21,13.1,Unfurnished,North-East,1,1,0,3,4246000.0
P01688,Mumbai,Mumbai-Mid-3,Mid,Built-up Area,3080.8,5,6,0,24,5.69,Semi-Furnished,North,1,1,4,2,37256000.0
P01689,Chennai,Chennai-Mid-8,Mid,Built-up Area,527.9,1,1,1,8,6.48,Unfurnished,North,0,1,0,2,3004000.0
P01690,Hyderabad,Hyderabad-Premium-8,Premium,Plot Area,1955.1,4,5,4,24,0.37,Semi-Furnished,North-East,0,1,3,1,14225000.0
P01691,Chennai,Chennai-Emerging-2,Emerging,Super built-up Area,1058.1,2,2,2,20,14.96,Unfurnished,West,0,1,4,2,2476000.0
P01692,Pune,Pune-Mid-2,Mid,Plot Area,1782.3,3,3,3,4,11.6,Unfurnished,North,0,0,0,0,11766000.0
P01693,Pune,Pune-Premium-5,Premium,Super built-up Area,1125.5,2,2,1,9,1.77,Semi-Furnished,South-East,1,1,2,1,11854000.0
P01694,Chennai,Chennai-Mid-7,Mid,Super built-up Area,434.8,1,1,1,5,8.64,Semi-Furnished,West,0,1,4,3,2359000.0
P01695,Bengaluru,Bengaluru-Mid-5,Mid,Plot Area,1046.5,2,1,1,4,9.41,Unfurnished,South,1,1,2,0,6618000.0
P01696,Chennai,Chennai-Mid-5,Mid,Carpet Area,1016.3,2,3,0,22,9.83,Unfurnished,East,1,1,5,0,4331000.0
P01697,Pune,Pune-Mid-4,Mid,Super built-up Area,413.9,1,1,0,7,9.02,Semi-Furnished,North-East,2,1,3,1,2694000.0
P01698,Mumbai,Mumbai-Mid-7,Mid,Built-up Area,2198.3,5,6,0,10,10.84,Fully Furnished,North-East,0,1,2,3,33345000.0
P01699,Bengaluru,Bengaluru-Emerging-7,Emerging,Built-up Area,1607.6,3,2,0,22,24.88,Unfurnished,North,2,1,0,2,3700000.0
P01700,Mumbai,Mumbai-Mid-2,Mid,Carpet Area,1269.6,2,1,2,7,7.94,Unfurnished,North,0,0,5,3,18744000.0
P01701,Chennai,Chennai-Emerging-2,Emerging,Carpet Area,2142.5,4,3,4,7,23.87,Fully Furnished,West,0,1,5,1,5294000.0
P01702,Pune,Pune-Premium-4,Premium,Plot Area,2233.9,4,5,1,5,4.68,Unfurnished,East,2,1,1,2,21867000.0
P01703,Hyderabad,Hyderabad-Mid-6,Mid,Built-up Area,1409.0,3,4,2,15,10.85,Unfurnished,North,1,1,1,0,7783000.0
P01704,Delhi,Delhi-Premium-6,Premium,Carpet Area,1673.8,3,3,1,4,3.28,Semi-Furnished,West,1,1,4,0,27999000.0
P01705,Bengaluru,Bengaluru-Mid-4,Mid,Plot Area,1881.0,4,4,2,5,11.35,Unfurnished,East,1,1,0,3,10101000.0
P01706,Pune,Pune-Emerging-1,Emerging,Plot Area,1099.5,2,3,0,8,19.42,Unfurnished,North-East,2,1,0,2,4082000.0
P01707,Chennai,Chennai-Emerging-7,Emerging,Carpet Area,1279.1,3,3,1,15,16.93,Semi-Furnished,South-East,0,1,2,1,3273000.0
P01708,Hyderabad,Hyderabad-Premium-3,Premium,Built-up Area,2096.6,4,4,4,4,5.82,Fully Furnished,South-East,2,1,5,1,18400000.0
P01709,Mumbai,Mumbai-Emerging-3,Emerging,Built-up Area,996.0,2,1,1,22,17.52,Unfurnished,North,1,1,3,3,7567000.0
P01710,Bengaluru,Bengaluru-Mid-5,Mid,Super built-up Area,1210.8,2,1,2,22,8.6,Unfurnished,East,2,1,3,3,5758000.0
P01711,Bengaluru,Bengaluru-Mid-1,Mid,Super built-up Area,1013.7,2,1,1,15,14.82,Unfurnished,West,1,0,1,0,5139000.0
P01712,Mumbai,Mumbai-Mid-6,Mid,Super built-up Area,826.7,2,1,1,19,5.06,Unfurnished,South-East,0,1,5,0,14521000.0
P01713,Delhi,Delhi-Mid-6,Mid,Carpet Area,748.0,2,2,1,21,10.46,Semi-Furnished,South,0,1,3,0,4701000.0
P01714,Pune,Pune-Premium-2,Premium,Carpet Area,2735.2,4,3,1,24,5.33,Fully Furnished,East,0,1,1,2,19525000.0
P01715,Hyderabad,Hyderabad-Emerging-4,Emerging,Super built-up Area,2170.3,3,4,2,17,17.47,Unfurnished,North,0,0,4,0,4389000.0
P01716,Hyderabad,Hyderabad-Mid-6,Mid,Carpet Area,2114.4,4,4,1,24,13.29,Unfurnished,West,0,1,5,3,8547000.0
P01717,Chennai,Chennai-Emerging-1,Emerging,Carpet Area,459.2,1,1,0,5,16.1,Fully Furnished,North-East,2,1,3,1,1652000.0
P01718,Delhi,Delhi-Mid-6,Mid,Super built-up Area,2118.8,3,3,1,2,14.68,Unfurnished,East,2,1,5,2,21769000.0
P01719,Bengaluru,Bengaluru-Mid-7,Mid,Super built-up Area,1227.5,2,1,1,20,14.53,Semi-Furnished,East,1,1,4,2,6554000.0
P01720,Delhi,Delhi-Premium-1,Premium,Plot Area,1052.8,2,2,2,10,5.91,Fully Furnished,East,0,1,0,3,16579000.0
P01721,Pune,Pune-Emerging-6,Emerging,Carpet Area,1122.8,2,2,1,4,18.58,Fully Furnished,South-East,0,1,2,3,3973000.0
P01722,Bengaluru,Bengaluru-Mid-5,Mid,Carpet Area,656.2,1,1,0,2,7.2,Fully Furnished,North-East,0,1,2,2,3801000.0
P01723,Delhi,Delhi-Mid-1,Mid,Plot Area,1667.5,3,3,0,17,13.02,Semi-Furnished,North,0,1,5,0,14719000.0
P01724,Hyderabad,Hyderabad-Premium-6,Premium,Built-up Area,1077.5,2,2,1,8,3.52,Unfurnished,West,2,1,5,1,11884000.0
P01725,Delhi,Delhi-Mid-1,Mid,Super built-up Area,1576.6,3,4,2,0,10.36,Unfurnished,South,1,1,3,1,18241000.0
P01726,Bengaluru,Bengaluru-Premium-7,Premium,Built-up Area,595.2,1,1,1,10,5.85,Semi-Furnished,West,1,1,4,3,5593000.0
P01727,Mumbai,Mumbai-Premium-2,Premium,Plot Area,1179.1,2,3,2,10,5.92,Unfurnished,East,2,1,0,0,28563000.0
P01728,Delhi,Delhi-Mid-4,Mid,Super built-up Area,1720.5,3,2,2,13,7.21,Semi-Furnished,North,1,0,2,0,15582000.0
P01729,Mumbai,Mumbai-Mid-6,Mid,Built-up Area,715.0,1,1,0,6,7.43,Semi-Furnished,North-East,2,0,0,1,13557000.0
P01730,Pune,Pune-Mid-5,Mid,Built-up Area,2312.5,4,5,3,3,7.55,Unfurnished,South-East,0,1,4,0,14236000.0
P01731,Mumbai,Mumbai-Mid-7,Mid,Super built-up Area,1614.2,3,2,3,10,11.63,Semi-Furnished,North-East,2,1,3,3,27548000.0
P01732,Hyderabad,Hyderabad-Emerging-1,Emerging,Super built-up Area,2846.7,5,6,5,10,17.34,Semi-Furnished,North-East,1,0,0,0,9797000.0
P01733,Delhi,Delhi-Mid-8,Mid,Carpet Area,1364.0,4,3,4,9,5.1,Unfurnished,South-East,2,0,2,2,15128000.0
P01734,Mumbai,Mumbai-Premium-1,Premium,Super built-up Area,1179.8,2,3,0,22,4.35,Semi-Furnished,West,0,1,4,1,22503000.0
P01735,Bengaluru,Bengaluru-Premium-6,Premium,Built-up Area,1101.8,2,2,0,5,0.64,Semi-Furnished,South,1,1,3,0,11452000.0
P01736,Pune,Pune-Emerging-7,Emerging,Built-up Area,2668.7,5,5,4,16,13.02,Fully Furnished,South,2,1,0,1,8022000.0
P01737,Hyderabad,Hyderabad-Mid-7,Mid,Plot Area,1705.7,3,3,1,3,13.08,Unfurnished,East,2,1,5,2,11346000.0
P01738,Pune,Pune-Mid-2,Mid,Built-up Area,2428.1,4,5,0,16,6.39,Semi-Furnished,South,0,1,1,0,11349000.0
P01739,Delhi,Delhi-Premium-4,Premium,Carpet Area,917.8,2,3,1,5,5.5,Fully Furnished,North,2,1,4,0,16202000.0
P01740,Hyderabad,Hyderabad-Emerging-6,Emerging,Plot Area,2189.6,4,5,3,4,12.75,Unfurnished,South,1,1,4,3,7367000.0
